ind,ozone,dzone,obs,dbs
24222,5,23,1331,1652
24297,5,25,1329,332
24321,5,25,1330,101
24416,5,26,1690,307
24420,5,26,1330,97
24425,5,26,1690,72
24459,5,26,1343,75
24464,5,26,1328,73
24498,5,26,1342,95
24501,5,26,1342,326
24516,5,26,1328,74
24532,5,27,1690,201
24538,5,27,1342,202
24547,5,27,1342,190
24588,6,1,20,506
24600,6,1,311,215
24635,6,1,311,380
24707,6,2,1630,1679
24719,6,2,336,353
24721,6,2,19,1680
24732,6,2,16,353
24739,6,2,988,1679
24745,6,2,1508,1693
24766,6,2,311,1679
24798,6,2,18,344
24837,6,3,15,360
24874,6,4,18,542
24883,6,4,20,507
24891,6,4,6,375
24905,6,6,619,27
24914,6,7,260,34
24950,6,8,1630,1673
24995,6,8,296,367
25020,6,8,28,386
25064,6,8,27,1674
25084,6,9,336,1338
25092,6,10,1508,13
25098,6,10,260,162
25100,6,10,619,318
25119,6,11,1508,255
25120,6,11,29,224
25145,6,12,336,323
25199,6,20,1630,88
25234,6,21,16,58
25261,6,21,260,1647
25264,6,21,1630,56
25267,6,21,1630,400
25270,6,21,6,398
25301,6,22,15,50
25343,6,23,15,742
25355,6,23,260,769
25369,6,23,16,186
25379,6,23,296,770
25408,6,24,260,1666
25425,6,24,260,1665
25436,6,24,311,412
25455,6,25,322,299
25456,6,25,17,335
25473,6,25,27,299
25509,6,26,27,97
25528,6,26,20,305
25555,6,26,988,75
25674,7,1,66,1678
25676,7,1,310,380
25677,7,1,3,380
25710,7,1,1714,376
25728,7,1,32,380
25773,7,2,64,261
25809,7,2,2,1692
25850,7,3,65,339
25858,7,3,30,362
25859,7,3,35,339
25895,7,4,2,375
25908,7,4,31,375
25909,7,4,64,381
25924,7,4,2,375
25926,7,4,65,375
25940,7,7,66,34
25958,7,8,34,369
25963,7,8,34,1673
25972,7,8,66,363
25977,7,8,33,864
25984,7,8,180,863
26010,7,8,1713,1703
26041,7,8,310,1676
26064,7,8,1714,1697
26081,7,8,33,1701
26089,7,9,32,1160
26124,7,11,31,223
26169,7,15,3,616
26178,7,16,30,774
26205,7,19,34,1571
26213,7,21,32,953
26222,7,21,30,1646
26226,7,21,31,981
26234,7,21,33,1647
26240,7,21,310,399
26264,7,21,1713,1650
26276,7,21,64,955
26282,7,21,30,955
26283,7,21,1712,1647
26298,7,22,31,50
26299,7,22,4,49
26300,7,22,32,502
26314,7,22,4,254
26317,7,22,180,230
26321,7,22,1712,501
26369,7,23,1714,740
26417,7,24,1714,1668
26428,7,24,2,1665
26444,7,24,4,1665
26461,7,25,2,67
26463,7,25,2,331
26499,7,26,30,329
26555,7,27,33,212
26586,8,1,1675,1694
26601,8,1,389,215
26639,8,1,1696,215
26666,8,1,368,1694
26680,8,1,369,380
26690,8,1,387,1
26695,8,1,1673,1677
26702,8,1,1696,376
26713,8,1,864,380
26811,8,1,947,1694
26822,8,1,1676,215
26840,8,1,1270,1694
26896,8,1,390,1694
26915,8,1,946,506
26956,8,1,1702,1677
26977,8,1,1270,1695
27003,8,1,1699,506
27015,8,1,366,1695
27021,8,1,388,1695
27069,8,1,1698,506
27070,8,1,1674,1694
27071,8,1,365,1677
27077,8,1,370,376
27083,8,1,363,1695
27091,8,1,388,1677
27120,8,1,862,506
27159,8,1,390,380
27175,8,1,1699,1694
27223,8,1,864,1
27249,8,1,1700,506
27250,8,1,387,506
27254,8,1,1703,506
27272,8,1,1674,1694
27297,8,1,1699,1694
27312,8,1,391,1678
27315,8,1,366,1677
27322,8,1,387,1695
27346,8,1,386,1694
27366,8,1,367,380
27372,8,1,946,1694
27382,8,1,387,1677
27487,8,2,1703,347
27500,8,2,1675,346
27506,8,2,369,261
27516,8,2,1696,346
27535,8,2,1327,1681
27583,8,2,390,354
27602,8,2,1696,772
27608,8,2,386,1681
27636,8,2,366,1693
27656,8,2,1673,353
27657,8,2,1703,347
27676,8,2,366,1691
27702,8,2,1701,261
27704,8,2,1700,1679
27705,8,2,864,1693
27714,8,2,370,346
27721,8,2,386,1691
27729,8,2,1701,353
27734,8,2,1702,354
27740,8,2,1270,1681
27748,8,2,389,1679
27758,8,2,366,861
27834,8,2,391,772
27868,8,2,1701,1691
27878,8,2,1703,861
27899,8,2,368,1680
27942,8,2,364,1693
27963,8,2,1698,346
27964,8,2,864,1692
27981,8,2,366,345
27991,8,2,1698,861
27997,8,2,1674,354
28000,8,2,368,772
28024,8,2,1675,861
28040,8,2,366,261
28072,8,2,389,1691
28101,8,3,1676,339
28136,8,3,389,339
28153,8,3,864,362
28216,8,3,863,361
28234,8,3,364,362
28246,8,3,946,338
28299,8,3,1270,338
28300,8,3,1327,361
28316,8,3,367,361
28334,8,3,1676,339
28375,8,3,1701,339
28386,8,4,1673,381
28394,8,4,365,542
28448,8,4,1701,381
28449,8,4,369,542
28470,8,4,1327,375
28476,8,4,1699,375
28515,8,4,947,507
28536,8,4,1696,382
28580,8,4,388,382
28598,8,5,365,1342
28658,8,5,946,1330
28700,8,5,1700,1331
28703,8,5,369,1682
28749,8,5,1701,1329
28779,8,5,1673,1343
28781,8,5,389,1330
28785,8,5,389,1682
28795,8,5,390,1690
28876,8,5,386,1329
28880,8,5,863,1690
28903,8,5,1673,1682
28934,8,5,864,1330
28938,8,5,365,1330
28972,8,6,366,16
28975,8,6,364,18
29008,8,6,1676,6
29024,8,6,387,7
29031,8,6,386,6
29071,8,6,862,1508
29075,8,6,864,16
29115,8,7,389,32
29117,8,7,1697,180
29122,8,7,364,65
29146,8,7,1270,310
29163,8,7,365,32
29183,8,7,369,310
29188,8,7,1674,33
29189,8,7,1699,31
29215,8,7,366,64
29248,8,8,370,1703
29265,8,8,365,863
29298,8,8,862,364
29304,8,8,1674,367
29339,8,8,1699,367
29348,8,8,1702,1699
29363,8,8,1701,366
29374,8,8,1674,391
29391,8,8,1676,1696
29420,8,8,1702,364
29432,8,8,389,1696
29437,8,8,947,1676
29468,8,8,388,365
29477,8,8,391,1674
29494,8,8,388,367
29508,8,8,367,367
29512,8,8,1270,1701
29516,8,8,1700,386
29559,8,8,363,1674
29569,8,8,862,369
29589,8,8,1703,1674
29644,8,8,387,862
29683,8,8,370,1700
29707,8,8,1697,391
29763,8,8,1270,386
29776,8,8,364,1703
29783,8,8,366,1699
29871,8,9,386,1183
29873,8,9,389,1338
30018,8,9,1673,144
30021,8,9,366,1180
30044,8,9,386,1163
30053,8,9,388,1162
30083,8,9,946,177
30087,8,9,387,165
30091,8,9,1699,1334
30093,8,9,1699,1339
30101,8,9,1697,1180
30107,8,9,370,1333
30174,8,9,368,1335
30181,8,9,391,1160
30189,8,9,1696,1336
30190,8,9,1327,165
30192,8,9,1703,1268
30241,8,9,364,177
30273,8,9,368,1336
30291,8,9,366,176
30311,8,9,365,1160
30317,8,9,390,1334
30346,8,9,1676,1333
30364,8,9,1696,1162
30368,8,9,388,1335
30370,8,9,1327,1160
30374,8,9,391,164
30393,8,9,386,1341
30487,8,9,387,1335
30500,8,9,1697,1338
30511,8,9,367,177
30522,8,9,946,164
30549,8,9,391,144
30575,8,9,368,1180
30597,8,9,391,1162
30627,8,9,1701,1333
30631,8,9,370,144
30645,8,9,1676,1180
30667,8,9,363,177
30685,8,9,386,144
30686,8,9,363,165
30689,8,9,370,1183
30702,8,9,1697,176
30707,8,9,368,1334
30713,8,9,388,1162
30721,8,9,1699,164
30729,8,9,1699,1334
30767,8,9,364,1180
30768,8,9,1701,1336
30771,8,9,1696,1161
30797,8,9,386,165
30806,8,9,1270,176
30819,8,9,1327,164
30820,8,9,368,163
30831,8,9,389,144
30832,8,9,1674,1339
30837,8,9,389,1162
30871,8,9,1676,1160
30873,8,9,388,164
30876,8,9,388,1183
30878,8,9,366,1341
30887,8,9,389,1340
30889,8,9,388,1161
30894,8,9,862,163
30909,8,9,368,1334
30911,8,9,391,1162
30944,8,9,1699,163
30977,8,9,1675,1180
31015,8,9,1700,1334
31031,8,9,388,1162
31087,8,10,368,23
31110,8,10,390,178
31116,8,10,864,166
31127,8,10,1700,166
31167,8,10,365,313
31215,8,10,1697,1575
31224,8,10,1702,166
31266,8,10,1675,141
31268,8,10,366,167
31274,8,10,947,166
31275,8,10,365,12
31283,8,10,1701,11
31293,8,10,1676,25
31336,8,10,390,179
31343,8,10,369,13
31366,8,10,947,319
31369,8,10,389,22
31370,8,10,1327,319
31388,8,10,1696,320
31391,8,10,1697,138
31410,8,10,367,312
31412,8,10,1697,175
31437,8,10,369,321
31453,8,10,368,178
31508,8,11,386,24
31510,8,11,388,255
31517,8,11,863,222
31581,8,11,1675,949
31622,8,11,364,226
31623,8,11,1702,226
31648,8,11,391,990
31682,8,11,364,986
31692,8,11,363,1578
31709,8,11,366,216
31718,8,11,1675,257
31734,8,11,1699,505
31796,8,11,1699,989
31889,8,11,370,216
31891,8,11,1696,225
31901,8,11,363,950
31905,8,11,1703,951
31915,8,11,1702,990
31936,8,11,364,222
31954,8,11,1696,223
31955,8,11,364,989
31987,8,11,946,259
32008,8,11,1700,24
32049,8,11,1696,257
32055,8,11,864,950
32086,8,11,364,258
32092,8,11,370,1626
32112,8,12,365,323
32152,8,12,862,63
32157,8,12,864,39
32202,8,12,947,323
32225,8,12,363,1720
32235,8,12,368,60
32249,8,12,1673,62
32254,8,12,391,309
32264,8,12,862,60
32321,8,15,368,371
32372,8,16,388,264
32384,8,16,369,286
32388,8,16,863,351
32404,8,16,1675,281
32409,8,16,1673,279
32423,8,16,389,775
32441,8,16,386,279
32461,8,16,1673,776
32475,8,16,1700,280
32535,8,17,370,267
32548,8,17,363,267
32578,8,17,1674,267
32582,8,17,363,267
32587,8,17,1676,267
32608,8,18,1676,219
32614,8,18,1700,153
32636,8,18,946,149
32727,8,19,390,1584
32736,8,19,386,245
32738,8,19,1676,1623
32748,8,20,862,539
32756,8,20,1699,540
32789,8,20,947,80
32807,8,20,367,539
32816,8,21,386,953
32833,8,21,1675,41
32846,8,21,367,1657
32856,8,21,1698,956
32901,8,21,1700,42
32960,8,21,391,58
32987,8,21,1696,57
33014,8,21,391,397
33045,8,21,1702,1649
33056,8,21,862,1656
33198,8,21,369,1654
33254,8,21,1702,42
33263,8,21,387,981
33266,8,21,390,954
33291,8,21,1673,44
33302,8,21,1673,954
33319,8,21,365,981
33326,8,21,1698,1657
33364,8,21,363,1648
33380,8,21,1703,981
33381,8,21,364,1657
33391,8,21,1700,1657
33404,8,21,370,58
33415,8,21,1673,982
33419,8,21,368,56
33435,8,21,1327,1655
33450,8,21,365,1649
33452,8,21,862,982
33455,8,21,391,1656
33458,8,21,1327,58
33474,8,21,1676,1648
33531,8,21,1701,399
33552,8,21,363,1647
33555,8,21,1697,1647
33572,8,21,1703,1653
33597,8,21,1675,1654
33598,8,21,947,1650
33607,8,21,1673,953
33613,8,21,389,1654
33640,8,21,369,1654
33641,8,21,1697,1654
33647,8,21,1701,982
33705,8,21,367,43
33786,8,21,1676,43
33844,8,21,1676,397
33855,8,21,1270,1654
33861,8,21,1699,1647
33868,8,21,1700,55
33877,8,21,363,56
33938,8,22,1699,227
33968,8,22,1697,228
33981,8,22,367,254
33987,8,22,862,50
34045,8,22,1675,254
34058,8,22,1673,254
34060,8,22,369,501
34133,8,22,1697,251
34135,8,22,1698,466
34197,8,22,1676,228
34199,8,22,367,230
34297,8,22,387,250
34308,8,22,364,254
34315,8,22,1673,253
34352,8,22,390,503
34381,8,22,391,504
34400,8,22,1703,503
34401,8,22,390,502
34421,8,22,1675,503
34424,8,22,1700,229
34444,8,22,1698,229
34470,8,23,1703,46
34496,8,23,862,766
34531,8,23,370,53
34536,8,23,388,1652
34538,8,23,388,158
34542,8,23,1673,186
34553,8,23,1674,46
34590,8,23,1700,181
34646,8,23,366,188
34657,8,23,369,964
34700,8,23,1270,767
34719,8,23,1676,52
34735,8,23,367,160
34748,8,23,369,155
34795,8,23,366,156
34808,8,23,1702,741
34810,8,23,364,155
34854,8,23,1697,769
34896,8,23,390,53
34913,8,23,1674,1652
34940,8,23,863,46
34962,8,23,369,741
34968,8,23,365,1652
34984,8,23,367,188
35033,8,23,1700,158
35072,8,23,366,740
35089,8,23,368,768
35093,8,23,947,52
35094,8,23,363,160
35109,8,23,1674,741
35133,8,23,368,155
35138,8,23,1673,770
35141,8,23,388,742
35154,8,23,1696,158
35165,8,23,1703,46
35204,8,23,1698,155
35205,8,23,391,964
35207,8,23,365,769
35228,8,23,1673,964
35271,8,23,1674,46
35275,8,23,367,181
35276,8,23,370,1651
35291,8,23,1673,766
35329,8,24,365,459
35348,8,24,390,1662
35372,8,24,367,1670
35376,8,24,1700,1661
35404,8,24,368,410
35412,8,24,390,1661
35438,8,24,390,459
35486,8,24,1701,1664
35538,8,24,1674,410
35564,8,24,366,1666
35568,8,24,1702,1661
35578,8,24,365,460
35595,8,24,367,1664
35603,8,24,1696,1666
35607,8,24,391,1662
35617,8,24,1699,411
35627,8,24,391,1661
35652,8,24,388,1663
35658,8,24,387,410
35666,8,24,1696,411
35675,8,24,386,1670
35684,8,24,368,460
35719,8,24,369,460
35768,8,24,1702,1663
35770,8,24,389,1660
35794,8,24,388,412
35806,8,24,1674,1667
35825,8,24,366,459
35831,8,24,1676,411
35852,8,24,368,1663
35863,8,24,1700,460
35924,8,24,1697,1664
35928,8,24,386,411
35947,8,24,1702,411
35963,8,24,388,1664
36038,8,24,1700,459
36049,8,24,1673,1662
36099,8,25,1700,334
36101,8,25,367,67
36117,8,25,366,69
36122,8,25,391,302
36140,8,25,387,302
36200,8,25,1700,334
36204,8,25,388,332
36241,8,25,391,99
36244,8,25,368,335
36279,8,25,369,67
36284,8,25,1675,404
36294,8,25,365,101
36352,8,25,367,332
36356,8,25,1701,334
36365,8,25,366,299
36396,8,25,363,300
36425,8,25,388,99
36427,8,25,1697,333
36473,8,25,863,71
36477,8,25,363,298
36481,8,25,367,331
36483,8,25,1699,70
36484,8,25,1701,71
36502,8,25,947,331
36571,8,26,366,377
36624,8,26,864,96
36627,8,26,1675,72
36657,8,26,1674,328
36683,8,26,365,93
36684,8,26,1674,93
36705,8,26,369,74
36723,8,26,1673,96
36742,8,26,864,303
36744,8,26,370,303
36753,8,26,370,307
36755,8,26,1270,94
36805,8,26,862,72
36873,8,26,1697,94
36886,8,26,364,72
36889,8,26,1676,326
36900,8,26,389,326
36906,8,26,863,96
36921,8,26,388,93
36951,8,26,1270,94
36956,8,26,369,73
36960,8,26,1703,327
36969,8,26,1698,379
36971,8,26,1676,307
36975,8,26,367,74
36985,8,26,1675,76
37004,8,26,367,328
37007,8,26,367,72
37033,8,26,1673,95
37042,8,26,363,325
37070,8,26,369,76
37087,8,26,1676,73
37095,8,26,863,328
37105,8,26,864,326
37110,8,26,947,379
37180,8,26,1703,75
37196,8,26,864,303
37218,8,26,1676,328
37230,8,26,389,327
37231,8,26,1270,325
37237,8,26,1327,72
37242,8,26,1674,329
37266,8,26,1701,77
37282,8,26,363,305
37306,8,26,387,76
37314,8,26,862,303
37345,8,26,1270,327
37348,8,26,864,92
37404,8,27,367,190
37423,8,27,1675,207
37469,8,27,368,40
37487,8,27,1700,211
37493,8,27,1673,408
37495,8,27,1675,202
37512,8,27,1327,406
37519,8,27,1701,401
37554,8,27,1700,204
37580,8,27,1697,394
37637,8,27,1697,204
37654,8,27,862,205
37658,8,27,862,462
37670,8,27,390,203
37682,8,27,368,199
37685,8,27,364,213
37708,8,27,1703,213
37746,8,27,1327,189
37759,8,27,862,212
37794,8,27,1702,194
37823,8,27,1675,394
37838,8,27,391,1659
37864,8,27,366,462
37869,9,1,1337,1695
37885,9,1,1183,1
37890,9,1,163,215
37927,9,1,1332,376
37928,9,1,176,1
37939,9,1,1341,1695
37965,9,1,1332,1677
37967,9,1,164,215
37970,9,1,1160,1
37974,9,1,1340,1695
37987,9,1,176,215
38000,9,1,1332,1677
38043,9,1,1333,1678
38092,9,1,144,380
38099,9,1,163,506
38107,9,1,165,1694
38129,9,1,165,1695
38134,9,1,164,380
38166,9,1,1341,1
38169,9,1,1341,215
38178,9,1,1341,1
38220,9,1,1332,380
38223,9,1,1332,506
38240,9,1,1338,506
38279,9,1,1160,376
38325,9,1,1334,215
38375,9,1,1335,1695
38400,9,1,176,1677
38448,9,1,1340,1678
38458,9,2,176,347
38493,9,2,1180,347
38528,9,2,177,353
38547,9,2,1162,347
38560,9,2,177,861
38576,9,2,1336,355
38596,9,2,1340,343
38612,9,2,1339,346
38625,9,2,1337,355
38634,9,2,1337,356
38642,9,2,1341,353
38677,9,2,1335,346
38703,9,2,1340,346
38715,9,2,1340,345
38717,9,2,165,353
38739,9,2,1338,343
38769,9,2,1332,343
38776,9,2,1336,347
38804,9,2,1334,354
38824,9,2,1340,1691
38849,9,2,1338,1680
38857,9,2,1339,354
38860,9,2,144,772
38867,9,2,1268,295
38868,9,2,1336,261
38872,9,2,176,261
38910,9,2,1162,1681
38936,9,2,1340,1693
38942,9,2,165,346
38983,9,3,177,362
38986,9,3,1340,362
38989,9,3,1341,341
38990,9,3,1268,339
39010,9,3,1333,359
39020,9,3,1339,358
39032,9,3,1337,358
39053,9,3,1341,342
39058,9,3,1332,339
39084,9,3,1341,338
39114,9,3,1340,358
39135,9,3,164,362
39206,9,4,1161,507
39227,9,4,1335,374
39276,9,4,176,375
39298,9,4,176,374
39299,9,4,164,381
39300,9,4,1338,507
39347,9,5,1160,1690
39364,9,6,1337,16
39373,9,7,176,32
39387,9,7,177,2
39418,9,8,164,1698
39428,9,8,164,366
39430,9,8,1332,391
39434,9,8,1341,1701
39462,9,8,1160,946
39471,9,8,1162,366
39523,9,8,163,391
39524,9,8,1268,1697
39532,9,8,1160,1701
39577,9,8,1339,1673
39586,9,8,163,365
39605,9,8,144,1673
39606,9,8,1268,1702
39660,9,8,1180,1699
39677,9,8,144,386
39701,9,8,1339,1700
39712,9,8,1340,1675
39750,9,8,1162,387
39759,9,8,1160,363
39807,9,8,1340,387
39827,9,8,1340,1676
39854,9,8,176,389
39856,9,8,1268,370
39868,9,8,1340,386
39906,9,8,1183,364
39920,9,8,165,864
39996,9,8,1162,366
40001,9,8,1335,1676
40011,9,8,1162,386
40024,9,8,144,863
40042,9,8,163,368
40050,9,8,176,389
40068,9,8,1340,1698
40075,9,8,1337,1673
40093,9,8,1160,389
40118,9,8,1338,390
40134,9,8,144,389
40161,9,8,1338,387
40165,9,8,1340,386
40220,9,8,1335,1698
40239,9,8,177,366
40257,9,8,1160,1702
40265,9,8,1161,391
40286,9,8,1162,1675
40302,9,8,165,1327
40311,9,8,1160,387
40328,9,8,1162,391
40339,9,8,1268,1697
40343,9,8,163,864
40371,9,8,177,390
40412,9,8,1161,1698
40441,9,8,177,365
40442,9,8,1268,370
40455,9,8,177,388
40481,9,8,1183,387
40546,9,8,1161,387
40550,9,8,176,1696
40564,9,8,177,863
40568,9,8,1339,1673
40621,9,8,1336,1696
40675,9,9,1268,1162
40682,9,9,1161,1183
40697,9,9,1180,1340
40709,9,9,165,1162
40715,9,9,1162,1183
40726,9,9,1339,1337
40732,9,9,1338,1161
40770,9,10,1341,174
40793,9,10,164,22
40801,9,10,1268,111
40807,9,10,1161,166
40812,9,11,1339,24
40836,9,11,1336,1578
40845,9,11,1183,949
40856,9,11,1268,1578
40859,9,11,176,222
40876,9,11,163,991
40918,9,12,1161,60
40922,9,12,1339,39
40946,9,15,177,943
40977,9,16,1183,271
40982,9,16,1268,284
41009,9,16,144,294
41028,9,16,144,291
41058,9,16,1180,287
41094,9,17,1332,267
41103,9,18,1183,105
41159,9,19,1161,1570
41163,9,19,164,1513
41175,9,20,1340,89
41187,9,20,1180,80
41206,9,21,1339,1649
41209,9,21,1332,55
41225,9,21,1334,44
41235,9,21,165,1646
41238,9,21,1335,981
41240,9,21,1161,1646
41244,9,21,1334,400
41260,9,21,1268,953
41312,9,21,177,1647
41324,9,21,1338,983
41341,9,21,165,1655
41390,9,21,1339,44
41422,9,21,1180,1655
41457,9,21,1332,1655
41463,9,21,1333,56
41519,9,21,1332,57
41520,9,21,1337,980
41528,9,21,1161,397
41574,9,21,1333,956
41579,9,21,177,1657
41614,9,21,1335,397
41616,9,21,1332,1646
41626,9,21,1340,1653
41628,9,21,1268,1649
41633,9,21,1160,43
41643,9,21,176,399
41653,9,21,1335,56
41669,9,21,163,1650
41674,9,21,1339,1649
41677,9,21,1183,43
41678,9,21,1334,1649
41701,9,21,1268,983
41715,9,21,1332,44
41730,9,21,1332,982
41743,9,22,176,467
41773,9,22,176,230
41775,9,22,1162,254
41797,9,22,1332,50
41798,9,22,1268,227
41808,9,22,177,227
41819,9,22,1338,50
41828,9,22,1341,503
41835,9,22,1180,229
41862,9,22,1334,502
41869,9,22,1268,467
41887,9,22,163,229
41916,9,22,1337,502
41928,9,22,1268,254
41944,9,22,1161,51
41951,9,22,1341,229
42006,9,22,165,50
42025,9,23,1268,1652
42041,9,23,1340,187
42085,9,23,1162,185
42096,9,23,1338,770
42109,9,23,1161,158
42130,9,23,1160,158
42157,9,23,177,157
42162,9,23,165,742
42181,9,23,1161,767
42259,9,23,163,185
42270,9,23,164,182
42360,9,23,1335,964
42433,9,23,1183,766
42474,9,24,1160,411
42483,9,24,1162,460
42504,9,24,1161,1718
42511,9,24,177,459
42525,9,24,144,1663
42541,9,24,1341,1666
42593,9,24,1340,459
42665,9,25,1332,101
42667,9,25,144,71
42673,9,25,177,334
42722,9,25,1336,333
42740,9,25,1337,299
42790,9,25,1180,68
42806,9,25,1268,98
42808,9,25,165,69
42820,9,25,1161,378
42831,9,25,164,67
42844,9,25,163,331
42868,9,25,1180,102
42880,9,25,1162,300
42901,9,25,1180,98
42948,9,26,1340,72
42956,9,26,1161,325
42958,9,26,144,306
42972,9,26,1341,379
42977,9,26,1336,306
43008,9,26,165,92
43054,9,26,1162,77
43066,9,26,177,306
43123,9,26,163,96
43133,9,26,1332,379
43139,9,26,1335,305
43157,9,26,1338,308
43163,9,26,1162,93
43164,9,26,177,330
43167,9,26,1336,94
43270,9,26,1336,307
43286,9,26,177,77
43311,9,26,177,97
43344,9,26,1338,72
43350,9,26,1336,96
43376,9,26,177,93
43400,9,26,164,304
43419,9,26,1340,305
43451,9,27,1183,196
43454,9,27,1332,207
43463,9,27,1162,1659
43469,9,27,1337,210
43500,9,27,1337,211
43510,9,27,1180,461
43514,9,27,163,206
43524,9,27,1340,207
43553,9,27,176,1671
43554,9,27,1161,1658
43582,10,1,138,506
43609,10,1,161,1694
43629,10,1,174,506
43692,10,1,317,215
43742,10,1,175,1
43743,10,1,13,506
43760,10,1,140,1
43785,10,1,161,1677
43792,10,1,116,1678
43794,10,1,141,506
43808,10,1,312,1678
43844,10,1,313,1678
43852,10,1,116,215
43860,10,1,318,1695
43869,10,1,314,376
43884,10,1,11,215
43905,10,1,1182,376
43916,10,1,321,376
43929,10,1,313,1694
43939,10,1,318,1677
43954,10,2,317,1692
43955,10,2,1575,1679
43984,10,2,313,1679
44002,10,2,167,1692
44015,10,2,162,261
44033,10,2,142,354
44051,10,2,13,355
44068,10,2,1627,347
44071,10,2,21,346
44074,10,2,111,1691
44121,10,2,143,261
44155,10,2,315,353
44183,10,2,139,346
44218,10,2,1182,345
44272,10,2,178,354
44315,10,3,25,339
44360,10,3,312,361
44401,10,3,113,338
44411,10,4,1575,507
44448,10,4,9,542
44458,10,4,12,382
44526,10,6,321,16
44558,10,7,141,1714
44561,10,7,115,35
44564,10,8,117,1702
44565,10,8,321,863
44594,10,8,142,364
44623,10,8,22,391
44631,10,8,141,364
44671,10,8,1628,369
44683,10,8,179,1676
44707,10,8,319,364
44709,10,8,167,947
44714,10,8,14,363
44739,10,8,117,1698
44788,10,8,175,368
44811,10,8,140,1698
44823,10,8,111,863
44843,10,8,1181,1696
44940,10,8,142,386
44966,10,9,167,1268
44977,10,9,1181,1337
45036,10,10,113,115
45054,10,10,317,9
45115,10,11,1181,10
45126,10,11,314,952
45192,10,12,22,323
45236,10,16,319,277
45247,10,16,14,263
45280,10,18,319,217
45282,10,18,174,152
45290,10,19,139,236
45293,10,19,1627,248
45297,10,19,1575,238
45334,10,21,23,1649
45344,10,21,162,44
45349,10,21,9,954
45362,10,21,1577,57
45375,10,21,115,1653
45398,10,21,138,44
45422,10,21,115,1654
45483,10,21,21,1649
45487,10,21,116,1647
45555,10,21,1627,1650
45574,10,22,1182,466
45596,10,22,1576,252
45602,10,22,161,227
45613,10,22,1628,250
45615,10,22,14,229
45616,10,22,312,49
45628,10,22,111,254
45654,10,22,320,502
45663,10,22,12,228
45669,10,22,141,504
45670,10,22,312,49
45675,10,22,167,231
45702,10,23,178,742
45725,10,23,313,184
45746,10,23,314,770
45792,10,23,114,156
45803,10,23,1627,186
45813,10,23,317,1651
45832,10,23,1576,53
45834,10,23,138,183
45845,10,23,13,768
45848,10,23,114,768
45863,10,23,314,182
45876,10,24,141,1665
45886,10,24,316,1663
45901,10,24,14,1663
45934,10,24,142,1718
45992,10,24,179,1667
45996,10,24,168,1670
46054,10,25,1629,300
46084,10,25,23,67
46104,10,25,1576,301
46161,10,26,1627,326
46171,10,26,116,95
46251,10,26,312,72
46261,10,26,162,93
46278,10,26,1576,77
46295,10,26,112,328
46307,10,26,111,328
46317,10,27,167,394
46349,10,27,1575,463
46358,10,27,115,394
46359,10,27,175,464
46388,10,27,14,464
46417,11,1,221,1
46432,11,1,987,1695
46437,11,1,224,1677
46478,11,1,225,506
46514,11,1,505,506
46572,11,1,985,1695
46620,11,1,216,1695
46631,11,1,951,506
46653,11,1,255,1694
46701,11,1,949,1
46712,11,1,949,380
46729,11,1,222,1694
46743,11,1,256,1677
46763,11,1,24,1677
46772,11,1,1626,1678
46816,11,1,991,1694
46820,11,1,990,215
46824,11,1,985,1678
46828,11,1,222,1677
46847,11,1,24,1
46858,11,1,985,380
46896,11,1,985,215
46905,11,1,221,1678
46912,11,1,986,1
46996,11,1,1578,506
47000,11,1,989,1678
47006,11,1,1626,1
47016,11,2,950,1692
47030,11,2,24,347
47032,11,2,996,261
47049,11,2,951,295
47051,11,2,949,353
47056,11,2,256,347
47063,11,2,10,1692
47077,11,2,10,772
47083,11,2,258,345
47088,11,2,222,861
47116,11,2,985,861
47134,11,2,990,353
47144,11,2,258,1680
47149,11,2,505,1681
47153,11,2,952,356
47160,11,2,225,861
47167,11,2,224,354
47168,11,2,989,295
47171,11,2,225,861
47182,11,2,986,861
47188,11,2,1578,1692
47214,11,2,258,861
47233,11,2,216,1692
47249,11,2,258,346
47293,11,2,951,345
47298,11,2,222,1679
47316,11,2,1626,347
47319,11,2,216,357
47330,11,2,989,354
47404,11,2,221,261
47408,11,2,996,355
47425,11,2,223,1679
47443,11,2,221,861
47447,11,2,1578,343
47461,11,2,991,1692
47474,11,2,26,1691
47486,11,2,986,345
47494,11,2,259,861
47514,11,2,223,1691
47543,11,2,990,1679
47555,11,3,255,341
47569,11,3,224,338
47576,11,3,991,339
47577,11,3,10,359
47589,11,3,989,360
47623,11,3,984,361
47632,11,3,10,361
47654,11,3,24,340
47664,11,3,505,340
47719,11,3,984,338
47732,11,3,505,340
47739,11,3,10,358
47765,11,4,986,542
47775,11,4,950,382
47803,11,4,257,375
47846,11,4,949,375
47849,11,4,224,507
47856,11,4,950,375
47858,11,4,225,507
47888,11,4,984,507
47892,11,4,256,374
47899,11,4,984,381
47940,11,5,991,1329
47951,11,6,989,260
47965,11,6,996,771
47972,11,6,990,28
47975,11,6,985,1630
47981,11,7,255,2
48012,11,8,1578,366
48031,11,8,951,1702
48051,11,8,985,388
48060,11,8,1578,1673
48072,11,8,951,1673
48092,11,8,987,1697
48103,11,8,26,1696
48114,11,8,256,365
48121,11,8,10,1676
48125,11,8,984,1700
48135,11,8,24,1702
48152,11,8,223,1701
48164,11,8,26,1702
48171,11,8,996,1674
