ind,ozone,dzone,obs,dbs
32146,8,12,1697,62
32147,8,12,1696,309
32148,8,12,1675,61
32149,8,12,1698,36
32150,8,12,390,37
32151,8,12,863,38
32152,8,12,1699,39
32153,8,12,862,39
32154,8,12,369,323
32155,8,12,1703,62
32156,8,12,1270,324
32157,8,12,863,39
32158,8,12,391,61
32159,8,12,390,39
32160,8,12,1697,309
32161,8,12,1675,323
32162,8,12,388,61
32163,8,12,1702,60
32164,8,12,864,309
32165,8,12,1673,63
32166,8,12,1700,38
32167,8,12,389,63
32168,8,12,386,309
32169,8,12,1697,324
32170,8,12,367,39
32171,8,12,1270,309
32172,8,12,366,60
32173,8,12,1696,60
32174,8,12,1696,63
32175,8,12,1674,36
32176,8,12,1270,324
32177,8,12,1700,60
32178,8,12,1698,63
32179,8,12,1702,60
32180,8,12,1696,38
32181,8,12,1702,37
32182,8,12,363,63
32183,8,12,386,39
32184,8,12,1703,62
32185,8,12,1676,39
32186,8,12,1700,62
32187,8,12,390,62
32188,8,12,363,37
32189,8,12,1698,62
32190,8,12,1676,39
32191,8,12,862,36
32192,8,12,864,62
32193,8,12,1673,61
32194,8,12,863,60
32195,8,12,1697,309
32196,8,12,947,39
32197,8,12,1699,61
32198,8,12,1701,36
32199,8,12,1703,309
32200,8,12,368,39
32201,8,12,1676,63
32202,8,12,947,61
32203,8,12,1697,309
32204,8,12,1700,309
32205,8,12,390,60
32206,8,12,1700,63
32207,8,12,946,63
32208,8,12,946,61
32209,8,12,365,39
32210,8,12,389,39
32211,8,12,1699,39
32212,8,12,368,60
32213,8,12,365,36
32214,8,12,365,324
32215,8,12,1270,324
32216,8,12,862,63
32217,8,12,1699,36
32218,8,12,1700,63
32219,8,12,864,36
32220,8,12,1327,323
32221,8,12,862,61
32222,8,12,364,38
32223,8,12,368,60
32224,8,12,946,37
32225,8,12,1676,36
32226,8,12,390,62
32227,8,12,946,39
32228,8,12,1675,38
32229,8,12,387,324
32230,8,12,1697,39
32231,8,12,1676,39
32232,8,12,370,37
32233,8,12,1327,60
32234,8,12,864,60
32235,8,12,1698,62
32236,8,12,364,36
32237,8,12,1674,61
32238,8,12,1676,60
32239,8,12,365,36
32240,8,12,366,324
32241,8,12,391,61
32242,8,12,864,63
32243,8,12,386,309
32244,8,12,1696,62
32245,8,12,1270,309
32246,8,12,1701,62
32247,8,12,388,38
32248,8,12,389,61
32249,8,12,391,61
32250,8,12,1701,324
32251,8,12,1673,309
32252,8,12,1699,323
32253,8,12,391,37
32254,8,12,946,323
32255,8,12,366,61
32256,8,12,365,63
32257,8,12,366,324
32258,8,12,390,324
32259,8,12,1673,324
32260,8,12,389,309
32261,8,12,388,309
32262,8,12,365,324
32263,8,12,369,309
32264,8,12,1703,38
32265,8,12,947,61
32266,8,12,387,62
32267,8,12,1697,36
32268,8,12,368,38
32269,8,12,390,37
32270,8,12,864,36
32271,8,12,1703,324
32272,8,12,364,309
32273,8,13,390,83
32274,8,13,368,83
32275,8,13,1702,993
32276,8,13,368,995
32277,8,13,1698,1071
32278,8,13,1674,1071
32279,8,13,1697,405
32280,8,13,1703,392
32281,8,13,365,87
32282,8,13,389,87
32283,8,13,1698,392
32284,8,13,1676,997
32285,8,13,1702,392
32286,8,13,1673,86
32287,8,13,1673,87
32288,8,13,388,992
32289,8,13,1270,82
32290,8,13,363,85
32291,8,13,1700,82
32292,8,13,363,83
32293,8,13,387,87
32294,8,13,388,337
32295,8,13,1673,992
32296,8,13,1696,405
32297,8,13,389,83
32298,8,13,1698,995
32299,8,15,947,385
32300,8,15,390,1326
32301,8,15,1675,1273
32302,8,15,386,371
32303,8,15,1702,1326
32304,8,15,387,1273
32305,8,15,1697,1326
32306,8,15,391,944
32307,8,15,1674,865
32308,8,15,1697,385
32309,8,15,1676,1325
32310,8,15,864,866
32311,8,15,1699,371
32312,8,15,1674,865
32313,8,15,1699,616
32314,8,15,365,371
32315,8,15,366,371
32316,8,15,365,1273
32317,8,15,387,1272
32318,8,15,1698,1271
32319,8,15,367,1325
32320,8,15,391,943
32321,8,15,1696,1272
32322,8,15,947,385
32323,8,15,1698,866
32324,8,15,1327,1324
32325,8,15,1673,545
32326,8,15,368,1325
32327,8,15,1698,866
32328,8,15,389,944
32329,8,15,369,371
32330,8,15,1699,371
32331,8,16,1703,262
32332,8,16,387,280
32333,8,16,1698,268
32334,8,16,862,267
32335,8,16,1699,285
32336,8,16,389,279
32337,8,16,366,291
32338,8,16,367,857
32339,8,16,1674,351
32340,8,16,388,291
32341,8,16,391,348
32342,8,16,389,263
32343,8,16,1675,288
32344,8,16,1673,288
32345,8,16,363,773
32346,8,16,386,857
32347,8,16,365,293
32348,8,16,370,277
32349,8,16,363,264
32350,8,16,1674,775
32351,8,16,366,774
32352,8,16,367,773
32353,8,16,1699,291
32354,8,16,1696,267
32355,8,16,1676,267
32356,8,16,1698,272
32357,8,16,388,352
32358,8,16,1676,287
32359,8,16,387,272
32360,8,16,1676,289
32361,8,16,1700,289
32362,8,16,370,285
32363,8,16,862,265
32364,8,16,386,273
32365,8,16,391,264
32366,8,16,365,277
32367,8,16,370,776
32368,8,16,363,293
32369,8,16,1701,776
32370,8,16,387,281
32371,8,16,1673,271
32372,8,16,363,264
32373,8,16,1698,348
32374,8,16,1673,288
32375,8,16,391,275
32376,8,16,1697,275
32377,8,16,386,263
32378,8,16,1676,267
32379,8,16,369,773
32380,8,16,387,286
32381,8,16,370,351
32382,8,16,386,281
32383,8,16,367,350
32384,8,16,1699,775
32385,8,16,1673,265
32386,8,16,386,857
32387,8,16,1702,267
32388,8,16,1699,271
32389,8,16,367,294
32390,8,16,1700,287
32391,8,16,1700,265
32392,8,16,367,291
32393,8,16,862,268
32394,8,16,1697,860
32395,8,16,391,271
32396,8,16,1703,348
32397,8,16,1270,352
32398,8,16,1675,288
32399,8,16,389,275
32400,8,16,1673,294
32401,8,16,1699,773
32402,8,16,386,280
32403,8,16,366,276
32404,8,16,1701,775
32405,8,16,1698,272
32406,8,16,1697,291
32407,8,16,367,776
32408,8,16,365,287
32409,8,16,363,272
32410,8,16,862,263
32411,8,16,369,294
32412,8,16,1699,266
32413,8,16,1270,348
32414,8,16,1700,269
32415,8,16,367,287
32416,8,16,386,857
32417,8,16,1699,285
32418,8,16,1700,269
32419,8,16,388,283
32420,8,16,368,859
32421,8,16,367,282
32422,8,16,1703,280
32423,8,16,386,293
32424,8,16,387,288
32425,8,16,1700,266
32426,8,16,389,282
32427,8,16,1703,348
32428,8,16,864,294
32429,8,16,390,273
32430,8,16,1696,293
32431,8,16,1696,269
32432,8,16,369,348
32433,8,16,366,289
32434,8,16,1697,265
32435,8,16,389,270
32436,8,16,386,278
32437,8,16,369,262
32438,8,16,1697,858
32439,8,16,1676,263
32440,8,16,387,288
32441,8,16,390,278
32442,8,16,387,289
32443,8,16,1702,292
32444,8,16,370,351
32445,8,16,390,348
32446,8,16,1701,283
32447,8,16,862,280
32448,8,16,862,290
32449,8,16,1702,859
32450,8,16,1701,283
32451,8,16,390,348
32452,8,16,364,291
32453,8,16,391,348
32454,8,16,1701,283
32455,8,16,367,287
32456,8,16,1675,281
32457,8,16,1699,350
32458,8,16,387,349
32459,8,16,1676,285
32460,8,16,1673,265
32461,8,16,369,262
32462,8,16,1697,277
32463,8,16,1701,283
32464,8,16,388,289
32465,8,16,1675,292
32466,8,16,1702,859
32467,8,16,369,773
32468,8,16,1701,278
32469,8,16,1675,265
32470,8,16,391,282
32471,8,16,366,774
32472,8,16,390,280
32473,8,16,368,859
32474,8,16,1673,282
32475,8,16,1701,775
32476,8,16,1696,857
32477,8,16,365,856
32478,8,16,388,271
32479,8,16,862,284
32480,8,16,1674,271
32481,8,16,386,265
32482,8,16,366,775
32483,8,16,390,280
32484,8,16,1675,773
32485,8,16,1701,293
32486,8,16,366,348
32487,8,16,1674,265
32488,8,16,1703,263
32489,8,16,386,281
32490,8,16,391,272
32491,8,16,1673,265
32492,8,16,1673,349
32493,8,16,1673,265
32494,8,16,1673,263
32495,8,16,370,284
32496,8,16,1698,268
32497,8,16,363,773
32498,8,16,1703,278
32499,8,16,1700,265
32500,8,16,1270,352
32501,8,16,1676,267
32502,8,16,1675,283
32503,8,16,864,352
32504,8,16,1698,265
32505,8,16,1702,292
32506,8,16,1698,272
32507,8,16,1673,858
32508,8,16,1702,267
32509,8,16,366,278
32510,8,16,1676,269
32511,8,16,366,774
32512,8,16,386,267
32513,8,16,365,271
32514,8,16,388,290
32515,8,16,1698,268
32516,8,16,1676,269
32517,8,16,1270,262
32518,8,16,366,271
32519,8,16,366,280
32520,8,16,370,286
32521,8,16,366,287
32522,8,16,390,278
32523,8,16,1696,284
32524,8,16,370,291
32525,8,16,364,275
32526,8,17,1697,858
32527,8,17,1673,291
32528,8,17,367,291
32529,8,17,1675,291
32530,8,17,363,858
32531,8,17,387,291
32532,8,17,1700,858
32533,8,17,1702,291
32534,8,17,1703,858
32535,8,17,365,291
32536,8,17,1700,291
32537,8,17,1699,858
32538,8,17,1675,858
32539,8,17,363,858
32540,8,17,1701,291
32541,8,17,367,291
32542,8,17,365,291
32543,8,17,1700,291
32544,8,17,386,291
32545,8,17,1674,291
32546,8,17,363,858
32547,8,17,1696,858
32548,8,17,386,858
32549,8,17,1699,858
32550,8,17,1700,858
32551,8,17,367,291
32552,8,17,365,291
32553,8,17,1701,291
32554,8,17,1673,858
32555,8,17,1700,291
32556,8,17,386,858
32557,8,17,1697,858
32558,8,17,1674,858
32559,8,17,1673,291
32560,8,17,367,291
32561,8,17,368,291
32562,8,17,1701,291
32563,8,17,1700,291
32564,8,17,365,291
32565,8,17,363,858
32566,8,17,1703,291
32567,8,17,390,858
32568,8,17,368,858
32569,8,17,1701,858
32570,8,17,862,858
32571,8,17,1703,858
32572,8,17,1700,291
32573,8,17,389,291
32574,8,17,862,858
32575,8,17,369,858
32576,8,17,365,291
32577,8,17,1702,858
32578,8,17,1696,858
32579,8,17,391,858
32580,8,17,1698,858
32581,8,17,389,291
32582,8,17,1700,858
32583,8,17,1698,291
32584,8,17,1701,291
32585,8,17,1700,291
32586,8,17,391,858
32587,8,17,1673,858
32588,8,17,367,858
32589,8,17,363,291
32590,8,17,368,858
32591,8,17,366,858
32592,8,17,391,858
32593,8,17,370,858
32594,8,17,1700,858
32595,8,17,367,291
32596,8,17,365,291
32597,8,17,368,858
32598,8,18,389,217
32599,8,18,387,218
32600,8,18,1699,1179
32601,8,18,1697,220
32602,8,18,863,104
32603,8,18,1674,145
32604,8,18,366,147
32605,8,18,1697,147
32606,8,18,388,171
32607,8,18,863,147
32608,8,18,1674,145
32609,8,18,1698,106
32610,8,18,1702,1579
32611,8,18,391,105
32612,8,18,1673,217
32613,8,18,1701,152
32614,8,18,364,151
32615,8,18,388,149
32616,8,18,1675,110
32617,8,18,1675,110
32618,8,18,862,1625
32619,8,18,1702,219
32620,8,18,1676,1579
32621,8,18,369,110
32622,8,18,388,220
32623,8,18,947,169
32624,8,18,1699,108
32625,8,18,365,152
32626,8,18,391,149
32627,8,18,1702,149
32628,8,18,389,148
32629,8,18,388,220
32630,8,18,1696,150
32631,8,18,367,103
32632,8,18,946,109
32633,8,18,1698,104
32634,8,18,1699,1179
32635,8,18,388,220
32636,8,18,1700,108
32637,8,18,862,220
32638,8,18,1676,109
32639,8,18,387,219
32640,8,18,389,218
32641,8,18,365,151
32642,8,18,1702,1683
32643,8,18,1702,105
32644,8,18,1701,152
32645,8,18,363,110
32646,8,18,1674,148
32647,8,18,1676,1579
32648,8,18,369,150
32649,8,18,1700,153
32650,8,19,1696,958
32651,8,19,368,243
32652,8,19,1698,244
32653,8,19,367,958
32654,8,19,386,237
32655,8,19,363,243
32656,8,19,1674,233
32657,8,19,1698,232
32658,8,19,391,246
32659,8,19,1674,233
32660,8,19,1701,239
32661,8,19,1698,244
32662,8,19,1698,232
32663,8,19,1698,232
32664,8,19,1696,239
32665,8,19,368,958
32666,8,19,363,243
32667,8,19,1701,236
32668,8,19,1696,246
32669,8,19,1703,240
32670,8,19,386,237
32671,8,19,1697,1688
32672,8,19,1702,246
32673,8,19,388,236
32674,8,19,1698,244
32675,8,19,1696,246
32676,8,19,368,243
32677,8,19,363,243
32678,8,19,386,237
32679,8,19,1697,1687
32680,8,19,1673,1688
32681,8,19,1674,233
32682,8,19,1702,246
32683,8,19,365,958
32684,8,19,1701,239
32685,8,19,1702,233
32686,8,19,1697,1688
32687,8,19,368,958
32688,8,19,1698,244
32689,8,19,390,240
32690,8,19,386,237
32691,8,19,1702,246
32692,8,19,388,243
32693,8,19,1701,239
32694,8,19,1703,234
32695,8,19,1698,1687
32696,8,19,1697,1688
32697,8,19,1701,233
32698,8,19,1696,239
32699,8,19,364,235
32700,8,19,367,236
32701,8,19,1696,239
32702,8,19,388,243
32703,8,19,369,237
32704,8,19,1697,1688
32705,8,19,389,240
32706,8,19,363,246
32707,8,19,370,958
32708,8,19,368,243
32709,8,19,1698,232
32710,8,19,388,249
32711,8,19,1697,1688
32712,8,19,1703,240
32713,8,19,368,243
32714,8,19,1696,958
32715,8,19,363,246
32716,8,19,1676,232
32717,8,19,1697,1687
32718,8,19,1703,1685
32719,8,19,364,235
32720,8,19,364,245
32721,8,19,368,958
32722,8,19,1698,232
32723,8,19,1700,236
32724,8,19,1674,233
32725,8,19,367,958
32726,8,19,368,243
32727,8,19,364,244
32728,8,19,1676,245
32729,8,19,363,243
32730,8,19,1674,233
32731,8,19,1673,249
32732,8,19,1698,232
32733,8,19,1702,246
32734,8,19,1701,239
32735,8,19,368,243
32736,8,19,1676,245
32737,8,19,367,958
32738,8,19,862,241
32739,8,19,365,1684
32740,8,19,389,245
32741,8,19,1698,1687
32742,8,19,1697,1688
32743,8,19,864,1684
32744,8,19,390,246
32745,8,20,1698,81
32746,8,20,390,80
32747,8,20,1699,88
32748,8,20,390,88
32749,8,20,390,79
32750,8,20,1696,540
32751,8,20,863,90
32752,8,20,1696,88
32753,8,20,1675,80
32754,8,20,368,79
32755,8,20,367,510
32756,8,20,386,79
32757,8,20,387,89
32758,8,20,1696,540
32759,8,20,1696,509
32760,8,20,1703,540
32761,8,20,366,79
32762,8,20,1675,89
32763,8,20,389,540
32764,8,20,368,89
32765,8,20,370,79
32766,8,20,862,88
32767,8,20,862,80
32768,8,20,368,79
32769,8,20,1696,88
32770,8,20,1701,80
32771,8,20,391,80
32772,8,20,369,509
32773,8,20,1698,510
32774,8,20,390,79
32775,8,20,1697,540
32776,8,20,1675,90
32777,8,20,369,89
32778,8,20,1270,80
32779,8,20,1703,80
32780,8,20,365,88
32781,8,20,863,90
32782,8,20,391,89
32783,8,20,1701,80
32784,8,20,370,539
32785,8,20,1698,88
32786,8,20,862,539
32787,8,20,1703,539
32788,8,20,862,539
32789,8,20,1675,509
32790,8,20,369,540
32791,8,20,1701,80
32792,8,20,386,89
32793,8,20,370,88
32794,8,20,390,540
32795,8,20,947,81
32796,8,20,1676,88
32797,8,20,947,90
32798,8,20,367,88
32799,8,20,368,509
32800,8,20,367,510
32801,8,20,369,90
32802,8,20,389,89
32803,8,20,387,90
32804,8,20,391,540
32805,8,20,1676,80
32806,8,20,1270,81
32807,8,20,1699,89
32808,8,20,364,540
32809,8,21,1698,1656
32810,8,21,1700,1646
32811,8,21,1702,55
32812,8,21,1702,399
32813,8,21,1327,1648
32814,8,21,1675,981
32815,8,21,369,42
32816,8,21,364,1647
32817,8,21,387,953
32818,8,21,388,1646
32819,8,21,389,1657
32820,8,21,364,982
32821,8,21,363,42
32822,8,21,368,44
32823,8,21,363,400
32824,8,21,864,1649
32825,8,21,1698,954
32826,8,21,946,1647
32827,8,21,1699,982
32828,8,21,1700,981
32829,8,21,862,1653
32830,8,21,1699,1646
32831,8,21,366,55
32832,8,21,1696,980
32833,8,21,864,398
32834,8,21,389,54
32835,8,21,390,955
32836,8,21,367,54
32837,8,21,370,1648
32838,8,21,1270,983
32839,8,21,1676,954
32840,8,21,1699,41
32841,8,21,1700,41
32842,8,21,1698,58
32843,8,21,1698,397
32844,8,21,388,397
32845,8,21,1703,56
32846,8,21,388,1646
32847,8,21,1674,1648
32848,8,21,1696,42
32849,8,21,1675,397
32850,8,21,1697,1649
32851,8,21,862,953
32852,8,21,1673,981
32853,8,21,1703,399
32854,8,21,1674,1653
32855,8,21,390,399
32856,8,21,1700,43
32857,8,21,946,1655
32858,8,21,1697,1653
32859,8,21,1700,56
32860,8,21,365,954
32861,8,21,1270,58
32862,8,21,1702,43
32863,8,21,1700,54
32864,8,21,370,981
32865,8,21,863,1646
32866,8,21,389,1649
32867,8,21,387,44
32868,8,21,366,954
32869,8,21,366,58
32870,8,21,1674,1653
32871,8,21,1703,55
32872,8,21,367,1657
32873,8,21,1270,1646
32874,8,21,1676,1656
32875,8,21,946,42
32876,8,21,1673,43
32877,8,21,366,399
32878,8,21,1676,956
32879,8,21,1699,56
32880,8,21,1696,1647
32881,8,21,864,1648
32882,8,21,1696,1654
32883,8,21,370,399
32884,8,21,1675,1656
32885,8,21,862,1648
32886,8,21,364,982
32887,8,21,1699,1648
32888,8,21,1676,400
32889,8,21,1698,1653
32890,8,21,862,400
32891,8,21,365,981
32892,8,21,1327,1653
32893,8,21,388,41
32894,8,21,1702,54
32895,8,21,1697,1649
32896,8,21,1674,400
32897,8,21,386,41
32898,8,21,390,981
32899,8,21,862,1647
32900,8,21,391,1649
32901,8,21,1699,398
32902,8,21,1675,1650
32903,8,21,368,42
32904,8,21,365,953
32905,8,21,1702,955
32906,8,21,1673,1657
32907,8,21,1702,956
32908,8,21,390,1649
32909,8,21,1674,54
32910,8,21,1700,55
32911,8,21,947,1655
32912,8,21,390,1657
32913,8,21,386,955
32914,8,21,367,981
32915,8,21,366,44
32916,8,21,946,41
32917,8,21,389,58
32918,8,21,1697,1654
32919,8,21,946,1646
32920,8,21,1703,1656
32921,8,21,1676,41
32922,8,21,864,1657
32923,8,21,1697,1655
32924,8,21,368,397
32925,8,21,1699,1654
32926,8,21,1703,981
32927,8,21,1674,399
32928,8,21,366,400
32929,8,21,1698,956
32930,8,21,1270,57
32931,8,21,366,398
32932,8,21,388,43
32933,8,21,370,1656
32934,8,21,367,1647
32935,8,21,386,953
32936,8,21,1673,983
32937,8,21,1676,1654
32938,8,21,1696,954
32939,8,21,1700,54
32940,8,21,388,398
32941,8,21,369,43
32942,8,21,368,57
32943,8,21,363,953
32944,8,21,369,956
32945,8,21,1675,1649
32946,8,21,386,956
32947,8,21,862,1650
32948,8,21,368,981
32949,8,21,1327,1653
32950,8,21,947,983
32951,8,21,366,58
32952,8,21,363,44
32953,8,21,365,399
32954,8,21,1676,1647
32955,8,21,863,57
32956,8,21,387,58
32957,8,21,370,58
32958,8,21,369,1650
32959,8,21,364,1648
32960,8,21,1701,42
32961,8,21,364,1657
32962,8,21,1270,953
32963,8,21,862,956
32964,8,21,367,44
32965,8,21,389,55
32966,8,21,1674,1647
32967,8,21,946,1653
32968,8,21,369,58
32969,8,21,366,953
32970,8,21,1702,1655
32971,8,21,1703,1657
32972,8,21,367,55
32973,8,21,1697,955
32974,8,21,1697,956
32975,8,21,365,398
32976,8,21,390,1654
32977,8,21,1698,955
32978,8,21,1676,42
32979,8,21,364,56
32980,8,21,366,54
32981,8,21,1673,42
32982,8,21,364,1648
32983,8,21,367,398
32984,8,21,390,55
32985,8,21,364,953
32986,8,21,368,980
32987,8,21,364,983
32988,8,21,1701,955
32989,8,21,364,1649
32990,8,21,1673,398
32991,8,21,369,400
32992,8,21,1696,398
32993,8,21,1698,980
32994,8,21,863,41
32995,8,21,363,58
32996,8,21,1327,57
32997,8,21,1270,1648
32998,8,21,368,41
32999,8,21,1698,956
33000,8,21,370,1646
33001,8,21,388,55
33002,8,21,1703,42
33003,8,21,391,955
33004,8,21,1697,1654
33005,8,21,1701,58
33006,8,21,1676,55
33007,8,21,1675,1657
33008,8,21,1703,983
33009,8,21,367,1656
33010,8,21,1673,1649
33011,8,21,1676,1655
33012,8,21,1675,953
33013,8,21,1674,58
33014,8,21,946,1648
33015,8,21,387,57
33016,8,21,1676,58
33017,8,21,1703,1654
33018,8,21,1703,1649
33019,8,21,1703,982
33020,8,21,369,980
33021,8,21,1674,55
33022,8,21,1701,41
33023,8,21,1675,56
33024,8,21,1673,983
33025,8,21,1676,1657
33026,8,21,367,956
33027,8,21,390,1657
33028,8,21,387,399
33029,8,21,388,1647
33030,8,21,1676,399
33031,8,21,388,57
33032,8,21,947,982
33033,8,21,370,1647
33034,8,21,368,1650
33035,8,21,1701,953
33036,8,21,1675,58
33037,8,21,367,1646
33038,8,21,862,57
33039,8,21,368,982
33040,8,21,391,398
33041,8,21,1696,955
33042,8,21,1697,43
33043,8,21,388,954
33044,8,21,1676,42
33045,8,21,862,44
33046,8,21,391,1646
33047,8,21,366,1648
33048,8,21,946,1646
33049,8,21,386,57
33050,8,21,862,956
33051,8,21,363,955
33052,8,21,365,1649
33053,8,21,864,953
33054,8,21,386,42
33055,8,21,1696,43
33056,8,21,947,58
33057,8,21,389,1653
33058,8,21,1674,44
33059,8,21,1699,1649
33060,8,21,386,1649
33061,8,21,363,1654
33062,8,21,1674,41
33063,8,21,1696,1646
33064,8,21,1676,55
33065,8,21,1702,58
33066,8,21,1696,41
33067,8,21,366,1654
33068,8,21,363,1656
33069,8,21,1702,1655
33070,8,21,388,1653
33071,8,21,1696,1646
33072,8,21,1701,397
33073,8,21,391,954
33074,8,21,946,1648
33075,8,21,365,953
33076,8,21,864,954
33077,8,21,365,953
33078,8,21,370,1648
33079,8,21,1696,57
33080,8,21,388,956
33081,8,21,366,954
33082,8,21,369,983
33083,8,21,1701,42
33084,8,21,390,1656
33085,8,21,1701,41
33086,8,21,1703,1654
33087,8,21,369,1647
33088,8,21,863,1649
33089,8,21,391,42
33090,8,21,1674,397
33091,8,21,1697,1656
33092,8,21,391,1655
33093,8,21,1700,955
33094,8,21,1673,983
33095,8,21,1698,983
33096,8,21,366,983
33097,8,21,364,982
33098,8,21,1702,56
33099,8,21,363,956
33100,8,21,1696,1653
33101,8,21,391,43
33102,8,21,387,1655
33103,8,21,1673,953
33104,8,21,370,953
33105,8,21,1327,1647
33106,8,21,1698,956
33107,8,21,1698,398
33108,8,21,1702,58
33109,8,21,1674,1656
33110,8,21,946,983
33111,8,21,947,1655
33112,8,21,1270,983
33113,8,21,388,980
33114,8,21,946,1655
33115,8,21,365,1657
33116,8,21,367,983
33117,8,21,1698,1649
33118,8,21,1701,54
33119,8,21,1697,1657
33120,8,21,367,41
33121,8,21,1698,981
33122,8,21,1673,54
33123,8,21,862,954
33124,8,21,365,42
33125,8,21,390,1656
33126,8,21,1697,980
33127,8,21,1270,1648
33128,8,21,390,55
33129,8,21,1703,1650
33130,8,21,390,955
33131,8,21,1703,955
33132,8,21,364,400
33133,8,21,364,1654
33134,8,21,386,1655
33135,8,21,1697,983
33136,8,21,365,954
33137,8,21,1700,1649
33138,8,21,367,58
33139,8,21,1697,1649
33140,8,21,366,981
33141,8,21,369,1655
33142,8,21,1697,56
33143,8,21,387,1649
33144,8,21,1696,956
33145,8,21,863,953
33146,8,21,1698,398
33147,8,21,386,981
33148,8,21,391,956
33149,8,21,1697,43
33150,8,21,1700,57
33151,8,21,863,982
33152,8,21,368,58
33153,8,21,1697,983
33154,8,21,1698,56
33155,8,21,386,1650
33156,8,21,1701,42
33157,8,21,1698,56
33158,8,21,366,398
33159,8,21,389,54
33160,8,21,1697,1657
33161,8,21,370,954
33162,8,21,1675,1655
33163,8,21,368,980
33164,8,21,1697,1656
33165,8,21,1675,1654
33166,8,21,1696,42
33167,8,21,388,54
33168,8,21,1327,57
33169,8,21,364,54
33170,8,21,1701,57
33171,8,21,1700,1653
33172,8,21,364,982
33173,8,21,390,1646
33174,8,21,390,1653
33175,8,21,368,1657
33176,8,21,386,1650
33177,8,21,387,981
33178,8,21,366,397
33179,8,21,389,400
33180,8,21,1700,57
33181,8,21,387,398
33182,8,21,390,1646
33183,8,21,363,397
33184,8,21,1698,399
33185,8,21,1270,1654
33186,8,21,370,1654
33187,8,21,1698,1646
33188,8,21,1696,1647
33189,8,21,1697,41
33190,8,21,1700,400
33191,8,21,1676,1653
33192,8,21,1674,982
33193,8,21,1675,980
33194,8,21,366,398
33195,8,21,1676,41
33196,8,21,387,400
33197,8,21,1700,1650
33198,8,21,386,41
33199,8,21,388,955
33200,8,21,368,43
33201,8,21,862,54
33202,8,21,1675,953
33203,8,21,364,43
33204,8,21,947,983
33205,8,21,1673,42
33206,8,21,1702,1648
33207,8,21,1700,54
33208,8,21,366,1654
33209,8,21,386,400
33210,8,21,1702,55
33211,8,21,363,42
33212,8,21,1703,57
33213,8,21,1699,397
33214,8,21,1701,955
33215,8,21,368,43
33216,8,21,369,397
33217,8,21,391,398
33218,8,21,365,983
33219,8,21,1702,953
33220,8,21,364,953
33221,8,21,1703,980
33222,8,21,1696,57
33223,8,21,1676,1653
33224,8,21,389,1654
33225,8,21,1673,398
33226,8,21,364,41
33227,8,21,368,58
33228,8,21,390,1647
33229,8,21,370,953
33230,8,21,363,55
33231,8,21,366,1650
33232,8,21,1703,955
33233,8,21,370,397
33234,8,21,1696,397
33235,8,21,1673,43
33236,8,21,1675,55
33237,8,21,1700,41
33238,8,21,1675,42
33239,8,21,386,1655
33240,8,21,1696,983
33241,8,21,365,1654
33242,8,21,1696,953
33243,8,21,370,1653
33244,8,21,367,42
33245,8,21,946,41
33246,8,21,386,980
33247,8,21,387,57
33248,8,21,1696,397
33249,8,21,387,58
33250,8,21,1698,1647
33251,8,21,946,42
33252,8,21,368,41
33253,8,21,1703,400
33254,8,21,1703,1654
33255,8,21,388,41
33256,8,21,390,954
33257,8,21,367,1655
33258,8,21,862,982
33259,8,21,1703,43
33260,8,21,364,1647
33261,8,21,370,57
33262,8,21,1696,399
33263,8,21,1327,1655
33264,8,21,1697,1653
33265,8,21,1676,398
33266,8,21,946,1647
33267,8,21,1702,980
33268,8,21,863,1647
33269,8,21,1673,1646
33270,8,21,368,1657
33271,8,21,1697,398
33272,8,21,1697,1653
33273,8,21,1673,58
33274,8,21,1674,44
33275,8,21,1698,398
33276,8,21,1697,954
33277,8,21,365,55
33278,8,21,370,43
33279,8,21,391,1647
33280,8,21,1700,983
33281,8,21,1703,1648
33282,8,21,391,1647
33283,8,21,363,54
33284,8,21,387,1648
33285,8,21,864,1648
33286,8,21,1697,1656
33287,8,21,367,58
33288,8,21,1701,983
33289,8,21,364,1655
33290,8,21,1675,983
33291,8,21,367,1657
33292,8,21,1696,56
33293,8,21,1674,1657
33294,8,21,1676,983
33295,8,21,1696,1650
33296,8,21,389,1657
33297,8,21,1703,955
33298,8,21,363,54
33299,8,21,365,43
33300,8,21,389,57
33301,8,21,388,1653
33302,8,21,387,43
33303,8,21,369,1650
33304,8,21,1700,1653
33305,8,21,1699,955
33306,8,21,1327,42
33307,8,21,863,1655
33308,8,21,368,400
33309,8,21,370,981
33310,8,21,1696,981
33311,8,21,389,953
33312,8,21,366,1648
33313,8,21,363,400
33314,8,21,391,953
33315,8,21,364,1655
33316,8,21,864,1646
33317,8,21,367,1647
33318,8,21,370,58
33319,8,21,1696,56
33320,8,21,1673,43
33321,8,21,364,399
33322,8,21,1701,1656
33323,8,21,947,1657
33324,8,21,947,1655
33325,8,21,1675,1654
33326,8,21,1674,1650
33327,8,21,389,954
33328,8,21,1697,1648
33329,8,21,862,42
33330,8,21,369,956
33331,8,21,1702,1648
33332,8,21,391,1650
33333,8,21,391,43
33334,8,21,1700,956
33335,8,21,1676,1657
33336,8,21,1698,1650
33337,8,21,365,43
33338,8,21,367,953
33339,8,21,1674,42
33340,8,21,367,1648
33341,8,21,390,953
33342,8,21,365,1648
33343,8,21,391,42
33344,8,21,365,981
