ind,ozone,dzone,obs,dbs
17185,2,27,1693,189
17186,2,27,357,198
17188,2,27,261,212
17189,2,27,356,189
17192,2,27,347,403
17196,2,27,1692,201
17197,2,27,344,193
17200,2,27,346,211
17206,2,27,347,403
17212,2,27,353,461
17218,2,27,1680,193
17230,2,27,355,1658
17238,2,27,347,193
17244,2,27,347,192
17247,2,27,347,395
17250,2,27,345,190
17253,2,27,1691,207
17258,2,27,1679,213
17279,2,27,357,204
17284,2,27,1681,194
17292,2,27,1693,203
17295,2,27,1693,198
17297,2,27,1692,205
17298,2,27,344,198
17299,2,27,356,206
17314,3,1,362,1678
17316,3,1,358,215
17317,3,1,359,506
17335,3,1,339,1677
17342,3,1,358,506
17343,3,1,341,1
17347,3,1,339,1695
17348,3,1,339,1694
17368,3,2,341,772
17376,3,2,358,261
17381,3,2,341,772
17389,3,2,359,295
17399,3,2,340,1693
17402,3,2,361,354
17409,3,2,342,1693
17416,3,3,342,339
17421,3,3,339,358
17424,3,7,341,66
17432,3,3,338,358
17448,3,5,340,1331
17449,3,5,361,1328
17468,3,5,340,1344
17474,3,5,358,1344
17482,3,5,342,1343
17494,3,5,359,1328
17506,3,6,358,28
17507,3,6,358,27
17519,3,6,359,311
17562,3,7,338,1714
17570,3,7,342,30
17571,3,7,361,65
17576,3,7,361,1714
17577,3,7,342,31
17585,3,7,341,2
17589,3,7,342,64
17607,3,8,361,1675
17623,3,8,342,1701
17624,3,8,338,1675
17626,3,8,359,1674
17636,3,8,358,386
17638,3,8,362,946
17648,3,8,342,1674
17693,3,8,339,366
17712,3,8,340,366
17714,3,8,361,365
17728,3,8,338,862
17729,3,8,338,1675
17730,3,8,360,388
17735,3,8,342,367
17745,3,8,341,1699
17749,3,8,338,1700
17758,3,8,340,1674
17766,3,8,359,368
17767,3,8,340,364
17770,3,8,342,1699
17772,3,8,358,363
17777,3,8,360,364
17801,3,8,361,388
17803,3,8,342,363
17804,3,8,362,364
17810,3,8,361,1675
17815,3,8,360,370
17818,3,8,339,368
17829,3,8,361,365
17840,3,8,360,369
17852,3,8,340,1700
17857,3,8,358,369
17865,3,8,360,1701
17871,3,8,338,1673
17881,3,8,359,391
17886,3,9,339,1180
17899,3,9,342,1332
17904,3,9,361,1333
17917,3,9,340,1339
17921,3,9,362,1162
17934,3,9,362,1339
17940,3,9,362,1341
17946,3,9,342,1340
17949,3,9,341,144
17958,3,9,362,1339
17961,3,9,361,1338
17968,3,9,339,1338
17974,3,9,342,1335
17980,3,9,361,1340
17987,3,9,340,1340
17990,3,9,338,1334
17994,3,9,361,1340
17997,3,9,359,177
18012,3,9,339,144
18016,3,9,342,176
18026,3,9,340,1268
18045,3,9,338,1180
18060,3,9,339,1340
18079,3,9,360,1336
18084,3,9,339,1163
18086,3,9,362,164
18091,3,10,339,1628
18109,3,10,340,25
18113,3,10,340,1627
18115,3,10,360,112
18121,3,10,362,1629
18138,3,10,340,316
18142,3,10,360,138
18154,3,10,359,23
18159,3,10,342,315
18161,3,10,342,117
18175,3,10,340,168
18177,3,10,360,1629
18183,3,10,360,140
18189,3,10,338,11
18195,3,10,342,8
18196,3,10,360,178
18218,3,10,339,141
18230,3,11,361,226
18234,3,11,359,1578
18236,3,11,360,949
18242,3,11,339,950
18244,3,11,362,255
18245,3,11,338,1626
18246,3,11,338,987
18256,3,11,361,1578
18267,3,11,359,226
18285,3,11,360,984
18299,3,11,338,255
18312,3,11,342,949
18313,3,11,359,986
18323,3,11,341,951
18329,3,11,360,258
18334,3,11,360,259
18335,3,11,340,1578
18339,3,11,338,1626
18341,3,11,341,952
18342,3,11,361,951
18349,3,11,358,986
18373,3,11,342,991
18374,3,11,358,996
18375,3,11,340,223
18377,3,11,362,24
18378,3,11,342,257
18379,3,11,358,259
18380,3,11,358,255
18382,3,11,361,222
18397,3,11,358,951
18399,3,11,358,10
18401,3,11,360,505
18409,3,11,360,949
18412,3,11,342,256
18428,3,11,362,255
18445,3,12,342,38
18455,3,12,342,324
18462,3,12,340,324
18481,3,12,338,36
18494,3,15,358,616
18501,3,16,362,351
18502,3,16,361,776
18503,3,16,341,856
18513,3,16,359,285
18518,3,16,362,291
18524,3,16,359,272
18528,3,16,340,776
18531,3,16,341,289
18542,3,16,341,288
18544,3,16,360,274
18548,3,16,338,270
18549,3,16,342,774
18556,3,16,341,267
18559,3,16,362,267
18561,3,16,361,267
18566,3,16,339,267
18571,3,16,339,267
18578,3,18,362,147
18581,3,18,342,172
18588,3,18,341,171
18591,3,19,361,1513
18593,3,19,341,243
18604,3,19,358,237
18605,3,19,338,243
18610,3,19,338,241
18611,3,19,359,240
18614,3,19,338,233
18615,3,19,362,232
18620,3,20,341,509
18634,3,20,341,79
18639,3,21,360,956
18641,3,21,359,1657
18642,3,21,341,58
18645,3,21,359,1654
18646,3,21,341,1654
18657,3,21,340,399
18661,3,21,341,54
18667,3,21,339,1657
18673,3,21,362,43
18684,3,21,362,1648
18690,3,21,339,954
18694,3,21,358,397
18714,3,21,339,398
18741,3,21,361,1649
18751,3,21,361,1646
18767,3,21,360,953
18773,3,21,342,956
18781,3,21,361,43
18786,3,21,342,44
18794,3,21,341,982
18797,3,21,339,56
18798,3,21,359,399
18805,3,21,339,57
18811,3,21,339,42
18834,3,21,358,1654
18839,3,21,339,42
18852,3,21,360,398
18853,3,21,340,955
18873,3,21,362,42
18877,3,21,360,44
18891,3,21,341,44
18893,3,21,341,41
18896,3,21,342,1647
18897,3,21,362,400
18899,3,21,360,398
18909,3,21,340,1646
18913,3,21,340,1656
18919,3,21,359,54
18924,3,21,341,58
18929,3,21,341,1649
18935,3,21,342,1650
18941,3,21,338,1657
18944,3,21,362,399
18951,3,21,339,1655
18952,3,21,340,58
18964,3,21,338,1646
18966,3,21,360,953
18974,3,21,342,1650
18977,3,21,342,954
18978,3,21,362,42
18984,3,21,338,956
18990,3,21,361,42
19002,3,21,342,1648
19009,3,21,339,1650
19012,3,21,341,983
19024,3,21,361,954
19030,3,21,362,1649
19032,3,21,359,397
19045,3,21,360,1654
19047,3,21,359,58
19050,3,21,362,1656
19060,3,21,340,58
19071,3,21,358,1655
19084,3,21,361,55
19091,3,21,360,981
19095,3,21,358,398
19096,3,21,339,58
19105,3,21,360,953
19108,3,21,340,44
19120,3,21,341,1648
19127,3,21,360,953
19133,3,22,339,49
19139,3,22,358,254
19156,3,22,339,227
19159,3,22,340,504
19161,3,22,362,465
19162,3,22,360,504
19168,3,22,360,51
19172,3,22,341,466
19176,3,22,340,254
19180,3,22,359,467
19185,3,22,362,253
19195,3,22,359,251
19207,3,22,341,504
19217,3,22,339,231
19222,3,22,341,504
19230,3,22,339,230
19231,3,22,359,250
19236,3,22,342,465
19243,3,22,362,230
19246,3,22,340,231
19252,3,22,362,227
19253,3,22,360,254
19256,3,22,340,503
19261,3,22,342,50
19280,3,22,338,48
19292,3,22,359,228
19293,3,22,339,250
19297,3,22,361,49
19298,3,22,359,466
19307,3,22,360,227
19311,3,22,362,229
19321,3,22,339,504
19346,3,22,360,467
19349,3,22,362,468
19362,3,22,338,229
19385,3,22,358,48
19391,3,22,358,51
19405,3,23,340,188
19418,3,23,360,46
19425,3,23,360,158
19426,3,23,358,186
19434,3,23,359,181
19437,3,23,358,767
19441,3,23,338,766
19446,3,23,362,767
19449,3,23,339,767
19454,3,23,338,1652
19462,3,23,342,154
19466,3,23,360,770
19469,3,23,342,182
19470,3,23,358,160
19472,3,23,339,768
19480,3,23,339,157
19486,3,23,362,158
19489,3,23,341,155
19490,3,23,338,740
19492,3,23,361,1651
19494,3,23,362,157
19510,3,23,359,185
19511,3,23,339,188
19517,3,23,342,769
19519,3,23,338,154
19522,3,23,361,767
19527,3,23,361,768
19531,3,23,340,767
19532,3,23,362,156
19536,3,23,338,45
19539,3,23,339,158
19542,3,23,341,183
19549,3,23,339,187
19550,3,23,361,742
19559,3,23,339,160
19588,3,23,340,769
19596,3,23,362,964
19607,3,23,341,770
19609,3,23,358,158
19616,3,23,361,185
19632,3,23,341,184
19634,3,23,361,740
19644,3,23,360,184
19646,3,23,358,768
19648,3,23,340,156
19649,3,23,361,46
19653,3,23,338,1652
19654,3,23,342,183
19656,3,23,339,770
19661,3,23,361,46
19665,3,23,361,766
19678,3,23,340,184
19685,3,23,340,154
19689,3,23,342,52
19690,3,23,361,155
19715,3,23,340,155
19732,3,23,340,768
19737,3,23,359,159
19751,3,23,362,154
19754,3,23,358,52
19758,3,23,340,770
19761,3,23,361,741
19764,3,23,362,767
19765,3,23,339,183
19768,3,23,359,1651
19775,3,23,338,766
19776,3,23,338,740
19780,3,23,358,185
19781,3,23,338,740
19782,3,23,340,183
19786,3,23,341,742
19788,3,23,361,52
19793,3,24,341,1665
19800,3,24,361,1660
19802,3,24,341,1669
19811,3,24,361,1664
19814,3,24,362,460
19815,3,24,342,1662
19817,3,24,342,1664
19819,3,24,339,1660
19823,3,24,340,1666
19830,3,24,339,1667
19833,3,24,359,1660
19835,3,24,341,1667
19850,3,24,342,1669
19857,3,24,359,1718
19870,3,24,358,1667
19871,3,24,359,411
19878,3,24,340,1660
19888,3,24,358,1718
19889,3,24,360,1663
19892,3,24,358,1666
19896,3,24,339,1670
19899,3,24,340,411
19909,3,24,362,460
19929,3,24,341,1662
19941,3,24,358,411
19949,3,24,338,460
19951,3,24,362,1665
19954,3,24,340,1669
19961,3,24,341,410
19964,3,24,362,1669
19979,3,24,362,1668
19990,3,25,358,71
19991,3,25,362,378
19994,3,25,339,71
20007,3,25,362,332
20008,3,25,339,302
20014,3,25,338,69
20019,3,25,360,100
20023,3,25,342,69
20039,3,25,340,302
20042,3,25,361,299
20045,3,25,338,331
20046,3,25,361,334
20049,3,25,361,102
20066,3,25,360,100
20067,3,25,340,101
20071,3,25,341,71
20092,3,25,341,70
20106,3,25,361,67
20108,3,25,338,102
20113,3,25,341,102
20121,3,25,339,298
20129,3,25,342,71
20137,3,25,359,98
20139,3,25,361,301
20163,3,26,341,308
20164,3,26,359,75
20166,3,26,340,304
20170,3,26,359,73
20190,3,26,339,304
20205,3,26,340,74
20214,3,26,338,75
20219,3,26,358,325
20223,3,26,340,95
20233,3,26,338,330
20249,3,26,339,95
20265,3,26,339,379
20271,3,26,362,308
20272,3,26,361,327
20292,3,26,341,76
20298,3,26,338,329
20304,3,26,358,74
20305,3,26,358,73
20311,3,26,342,304
20324,3,26,359,94
20335,3,26,362,303
20342,3,26,338,97
20350,3,26,340,330
20352,3,26,358,73
20359,3,26,339,95
20361,3,26,361,379
20365,3,26,359,73
20366,3,26,338,75
20369,3,26,342,95
20370,3,26,338,75
20377,3,26,359,75
20381,3,26,338,328
20402,3,26,358,96
20410,3,26,361,328
20434,3,26,341,325
20447,3,27,341,461
20451,3,27,358,192
20455,3,27,341,207
20460,3,27,361,214
20468,3,27,359,1658
20475,3,27,342,409
20480,3,27,361,200
20493,3,27,339,206
20499,3,27,358,461
20505,3,27,360,461
20506,3,27,360,409
20526,3,27,362,200
20527,3,27,340,201
20543,3,27,362,1671
20559,3,27,358,407
20564,4,1,507,215
20572,4,1,507,1
20574,4,1,382,1694
20578,4,1,381,215
20583,4,1,374,1694
20594,4,1,381,1677
20599,4,1,375,1694
20609,4,2,382,1681
20614,4,2,507,357
20617,4,2,542,1692
20621,4,2,381,1691
20623,4,2,507,347
20631,4,2,507,343
20633,4,2,375,261
20640,4,2,374,344
20641,4,2,382,1692
20642,4,2,507,1680
20648,4,3,375,360
20650,4,3,374,342
20652,4,3,381,358
20660,4,8,382,366
20661,4,8,507,366
20662,4,8,382,366
20665,4,8,507,366
20669,4,5,382,1345
20674,4,5,507,1330
20679,4,5,374,1330
20687,4,5,507,1331
20700,4,5,375,1330
20703,4,5,375,1329
20712,4,6,382,5
20718,4,6,382,16
20722,4,6,542,311
20736,4,6,507,619
20738,4,6,374,297
20740,4,6,507,1630
20750,4,7,542,34
20772,4,7,542,66
20781,4,7,382,310
20785,4,8,381,1673
20789,4,8,382,1270
20795,4,8,381,364
20806,4,8,374,370
20812,4,8,542,1701
20821,4,8,375,1696
20823,4,8,542,1700
20826,4,8,374,1697
20850,4,8,542,389
20863,4,8,382,366
20878,4,8,375,947
20883,4,8,375,1674
20887,4,8,374,864
20889,4,8,374,1674
20895,4,8,542,1327
20903,4,8,381,1675
20912,4,8,375,390
20920,4,8,542,389
20921,4,8,507,387
20925,4,8,542,1699
20927,4,8,507,363
20929,4,8,374,863
20935,4,8,381,863
20944,4,8,381,1699
20948,4,8,375,1701
20955,4,8,381,370
20960,4,8,382,946
20962,4,8,507,1270
20975,4,8,507,863
20987,4,8,382,1673
20990,4,8,374,1676
20995,4,9,382,165
21001,4,9,507,1336
21005,4,9,382,163
21026,4,9,374,176
21031,4,9,375,1163
21032,4,9,542,163
21049,4,9,542,1336
21075,4,9,375,1332
21077,4,9,375,1180
21080,4,9,382,1160
21084,4,9,382,1333
21095,4,9,374,1162
21097,4,9,381,164
21103,4,9,375,176
21105,4,9,507,1335
21108,4,9,507,1339
21118,4,9,375,176
21122,4,9,381,1160
21123,4,9,507,164
21129,4,9,542,1268
21131,4,9,542,1160
21132,4,9,375,165
21134,4,9,382,1334
21142,4,9,382,177
21144,4,9,381,1340
21147,4,9,542,1339
21151,4,10,375,21
21163,4,10,381,316
21170,4,10,507,8
21199,4,10,542,316
21202,4,10,507,321
21223,4,10,375,1629
21225,4,10,375,166
21236,4,10,374,12
21251,4,11,542,1626
21255,4,11,374,952
21259,4,11,374,991
21261,4,11,507,985
21262,4,11,542,259
21265,4,11,382,950
21272,4,11,542,24
21273,4,11,542,256
21275,4,11,507,987
21283,4,11,382,225
21284,4,11,542,950
21292,4,11,374,949
21301,4,11,374,1578
21306,4,11,375,225
21307,4,11,374,258
21309,4,11,381,985
21317,4,11,507,225
21324,4,11,375,223
21326,4,11,381,985
21327,4,11,507,256
21336,4,11,382,256
21337,4,11,381,987
21343,4,11,374,951
21348,4,11,374,951
21350,4,11,374,256
21356,4,11,542,505
21358,4,11,381,987
21359,4,11,381,226
21373,4,11,374,10
21375,4,11,375,989
21380,4,11,507,950
21395,4,11,542,949
21396,4,11,375,259
21399,4,11,507,258
21401,4,11,374,1626
21430,4,12,382,1720
21435,4,12,375,323
21437,4,12,382,61
21442,4,13,381,992
21454,4,16,507,857
21469,4,16,374,274
21478,4,16,381,265
21492,4,16,381,858
21501,4,16,381,267
21503,4,16,375,267
21507,4,16,382,267
21513,4,18,542,1683
21520,4,19,374,244
21525,4,19,507,239
21532,4,19,382,958
21533,4,19,374,1584
21536,4,19,375,247
21542,4,20,542,80
21554,4,21,381,982
21572,4,21,382,55
21575,4,21,375,56
21583,4,21,375,1655
21617,4,21,381,43
21619,4,21,542,57
21625,4,21,381,1646
21627,4,21,381,983
21628,4,21,382,1650
21642,4,21,542,980
21650,4,21,382,983
21652,4,21,507,1648
21657,4,21,507,399
21667,4,21,375,1655
21672,4,21,374,399
21674,4,21,381,1646
21676,4,21,382,1653
21680,4,21,382,1650
21682,4,21,381,44
21683,4,21,381,400
21688,4,21,375,44
21689,4,21,382,980
21700,4,21,381,1646
21703,4,21,374,955
21706,4,21,382,1655
21714,4,21,542,954
21726,4,21,381,1657
21735,4,21,542,1646
21739,4,21,381,954
21742,4,21,542,1657
21746,4,21,374,980
21748,4,21,374,58
21749,4,21,374,1656
21760,4,21,507,397
21762,4,21,375,398
21770,4,21,381,1653
21771,4,21,374,54
21784,4,21,542,44
21786,4,21,507,1655
21787,4,21,381,1653
21796,4,21,375,1657
21798,4,21,382,43
21799,4,21,382,956
21819,4,21,382,981
21829,4,21,382,1656
21833,4,21,374,955
21838,4,21,507,55
21849,4,21,382,1650
21851,4,21,382,953
21856,4,21,382,1647
21858,4,21,375,983
21862,4,21,375,400
21865,4,21,507,55
21867,4,21,375,1650
21884,4,21,382,1654
21886,4,21,374,1647
21899,4,21,374,1647
21907,4,21,507,1657
21911,4,21,507,1650
21932,4,22,375,50
21936,4,22,374,252
21947,4,22,375,229
21967,4,22,542,252
21969,4,22,374,504
21971,4,22,375,502
21977,4,22,382,228
21978,4,22,382,250
21983,4,22,507,228
21987,4,22,374,467
21991,4,22,507,502
22011,4,22,507,252
22014,4,22,381,48
22022,4,22,381,230
22028,4,22,375,48
22041,4,22,375,250
22042,4,22,542,504
22051,4,22,375,502
22073,4,22,381,49
22074,4,22,542,50
22080,4,22,542,230
22084,4,22,507,468
22087,4,22,381,468
22089,4,22,382,254
22090,4,22,375,502
22102,4,22,507,504
22118,4,23,374,742
22119,4,23,375,182
22121,4,23,507,1652
22125,4,23,542,158
22127,4,23,375,47
22131,4,23,382,182
22132,4,23,382,186
22133,4,23,507,45
22135,4,23,542,159
22136,4,23,374,185
22144,4,23,542,46
22145,4,23,382,182
22150,4,23,382,1651
22153,4,23,374,157
22154,4,23,507,158
22155,4,23,375,741
22156,4,23,375,1651
22165,4,23,374,158
22168,4,23,507,155
22171,4,23,382,154
22172,4,23,374,158
22176,4,23,507,185
22198,4,23,542,45
22217,4,23,507,187
22231,4,23,374,184
22234,4,23,507,188
22253,4,23,542,188
22265,4,23,542,181
22273,4,23,507,188
22279,4,23,507,182
22282,4,23,542,47
22285,4,23,507,156
22302,4,23,507,159
22309,4,23,507,766
22333,4,23,375,741
22337,4,23,507,53
22343,4,23,381,46
22351,4,23,375,53
22353,4,23,374,182
22362,4,23,542,154
22368,4,23,542,154
22373,4,23,507,741
22378,4,23,381,187
22390,4,23,374,741
22399,4,23,542,1652
22401,4,23,382,157
22405,4,23,382,181
22408,4,23,374,186
22409,4,23,382,1652
22410,4,23,374,155
22415,4,23,381,186
22418,4,24,374,1663
22421,4,24,542,460
22423,4,24,507,1718
22437,4,24,507,1664
22441,4,24,542,459
22443,4,24,507,1668
22445,4,24,507,410
22448,4,24,375,411
22455,4,24,374,1669
22465,4,24,374,1666
22466,4,24,382,1666
22473,4,24,382,1662
22475,4,24,374,1669
22480,4,24,381,1670
22491,4,24,382,410
22492,4,24,374,1670
22493,4,24,542,1662
22495,4,24,381,1670
22499,4,24,382,1666
22503,4,24,374,1660
22511,4,24,542,411
22515,4,24,507,1666
22530,4,24,374,1661
22533,4,24,374,1667
22535,4,24,381,1670
22543,4,24,381,1667
22548,4,24,382,1664
22560,4,25,375,378
22561,4,25,375,302
22562,4,25,507,300
22563,4,25,507,300
22565,4,25,374,404
22569,4,25,381,332
22581,4,25,382,333
22592,4,25,382,331
22593,4,25,542,334
22601,4,25,382,98
22612,4,25,542,301
22621,4,25,374,68
22623,4,25,374,71
22625,4,25,381,299
22627,4,25,507,70
22638,4,25,375,101
22641,4,25,374,302
22643,4,25,382,71
22651,4,25,382,71
22656,4,25,382,99
22657,4,25,374,102
22658,4,25,507,331
22662,4,25,507,300
22665,4,25,374,98
22670,4,25,542,67
22694,4,26,507,94
22696,4,26,542,305
22702,4,26,381,75
22703,4,26,374,307
22705,4,26,507,76
22706,4,26,507,303
22709,4,26,507,92
22724,4,26,542,379
22730,4,26,374,75
22736,4,26,374,307
22746,4,26,382,96
22752,4,26,542,93
22756,4,26,382,77
22757,4,26,542,306
22764,4,26,375,74
22767,4,26,542,326
22770,4,26,382,92
22776,4,26,374,377
22779,4,26,382,304
22796,4,26,382,325
22807,4,26,507,94
22811,4,26,381,92
22812,4,26,382,303
22815,4,26,542,303
22834,4,26,382,377
22837,4,26,374,379
22843,4,26,542,328
22844,4,26,374,330
22845,4,26,375,328
22862,4,26,381,327
22875,4,26,375,306
22887,4,26,381,329
22896,4,27,542,403
22897,4,27,375,198
22899,4,27,507,191
22900,4,27,542,403
22903,4,27,542,208
22904,4,27,374,194
22909,4,27,542,196
22913,4,27,507,206
22920,4,27,381,408
22923,4,27,375,1717
22935,4,27,381,59
22979,4,27,375,212
22980,4,27,375,212
22982,4,27,374,406
22986,4,27,381,1659
22990,5,1,1343,215
22992,5,1,1690,1677
23008,5,1,1330,1677
23011,5,1,1328,1695
23018,5,1,1330,215
23019,5,1,1328,1
23024,5,1,1343,215
23035,5,1,1329,1694
23044,5,1,1342,1694
23054,5,1,1344,215
23056,5,1,1330,506
23078,5,1,1330,380
23081,5,1,1344,1678
23089,5,1,1345,376
23093,5,1,1690,1695
23095,5,1,1682,1677
23096,5,1,1345,1678
23118,5,1,1328,215
23123,5,1,1690,380
23124,5,1,1331,215
23125,5,1,1328,506
23129,5,1,1328,1695
23130,5,1,1344,1695
23133,5,1,1342,1
23135,5,1,1330,1694
23136,5,1,1342,1695
23140,5,1,1344,380
23158,5,2,1329,343
23179,5,2,1690,1691
23181,5,2,1682,1693
23212,5,2,1329,1693
23213,5,2,1342,347
23222,5,2,1331,355
23231,5,2,1343,1680
23232,5,2,1328,1691
23236,5,2,1690,354
23237,5,2,1331,1680
23240,5,2,1344,343
23243,5,2,1330,1680
23246,5,2,1328,347
23247,5,2,1329,1693
23250,5,2,1330,353
23267,5,2,1330,1680
23298,5,3,1342,339
23305,5,3,1330,361
23314,5,3,1329,341
23317,5,3,1345,360
23318,5,3,1344,338
23332,5,3,1331,361
23340,5,3,1343,338
23344,5,3,1331,338
23345,5,4,1342,381
23349,5,4,1682,382
23353,5,4,1690,542
23393,5,9,1344,1340
23399,5,6,1345,19
23404,5,7,1342,4
23409,5,8,1329,390
23411,5,8,1682,363
23412,5,8,1344,1270
23416,5,8,1330,1270
23422,5,8,1342,1674
23423,5,8,1682,1327
23425,5,8,1344,1703
23427,5,8,1330,370
23430,5,8,1328,1673
23437,5,8,1328,368
23440,5,8,1344,1701
23441,5,8,1345,1698
23467,5,8,1331,368
23471,5,8,1682,1698
23484,5,8,1328,389
23492,5,8,1329,366
23501,5,8,1329,365
23509,5,8,1690,1675
23510,5,8,1330,387
23530,5,8,1682,1701
23539,5,8,1682,1698
23545,5,8,1342,1701
23547,5,8,1329,1703
23559,5,8,1345,389
23571,5,8,1344,864
23579,5,8,1342,365
23583,5,8,1328,1674
23584,5,8,1330,1676
23588,5,8,1682,363
23600,5,8,1328,370
23624,5,8,1330,368
23627,5,8,1343,388
23630,5,8,1330,1700
23636,5,8,1329,947
23640,5,8,1345,370
23646,5,8,1690,864
23649,5,8,1328,864
23652,5,8,1682,363
23657,5,8,1690,862
23672,5,8,1345,863
23678,5,8,1329,387
23685,5,8,1331,1676
23686,5,8,1329,1699
23694,5,8,1690,388
23734,5,8,1343,387
23735,5,8,1344,1701
23750,5,8,1329,1698
23756,5,9,1330,177
23769,5,9,1682,1340
23782,5,10,1343,114
23792,5,10,1690,317
23801,5,11,1330,991
23806,5,11,1682,984
23832,5,15,1690,943
23849,5,16,1330,856
23854,5,16,1328,349
23862,5,16,1330,280
23868,5,16,1331,267
23875,5,18,1682,107
23877,5,18,1690,172
23879,5,18,1682,109
23881,5,19,1331,248
23883,5,19,1682,233
23891,5,19,1690,240
23893,5,20,1342,509
23898,5,20,1342,509
23909,5,21,1342,982
23910,5,21,1343,42
23927,5,21,1344,400
23928,5,21,1343,955
23942,5,21,1328,54
23960,5,21,1690,398
23969,5,21,1343,955
23972,5,21,1690,953
23979,5,21,1331,41
23983,5,21,1330,955
23984,5,21,1331,1648
23987,5,21,1331,42
23989,5,21,1329,1655
23991,5,21,1328,956
23996,5,21,1682,1646
23997,5,21,1331,55
24000,5,21,1331,1653
24002,5,21,1344,1647
24003,5,21,1690,397
24007,5,21,1342,983
24022,5,21,1343,1656
24026,5,21,1343,983
24030,5,21,1342,55
24038,5,21,1344,1655
24042,5,21,1690,58
24046,5,21,1343,56
24061,5,22,1330,49
24069,5,22,1328,251
24070,5,22,1343,231
24071,5,22,1343,502
24089,5,22,1329,229
24094,5,22,1682,50
24102,5,22,1344,504
24104,5,22,1343,253
24107,5,22,1328,253
24132,5,23,1344,52
24137,5,23,1343,158
24142,5,23,1342,155
24153,5,23,1345,769
24175,5,23,1328,156
24177,5,23,1690,155
24181,5,23,1345,52
24192,5,23,1328,769
24202,5,23,1328,52
24203,5,23,1330,53
24207,5,23,1345,182
24213,5,23,1342,741
24214,5,23,1329,188
24217,5,23,1342,156
24237,5,23,1330,1651
24239,5,23,1343,159
24259,5,24,1331,1661
24260,5,24,1343,459
24262,5,24,1690,460
24276,5,24,1331,1666
24277,5,24,1331,412
24283,5,24,1342,1662
24291,5,24,1330,1667
24300,5,25,1330,301
24302,5,25,1344,98
24309,5,25,1329,99
24311,5,25,1330,301
24314,5,25,1344,378
24315,5,25,1329,334
24316,5,25,1343,100
24319,5,25,1690,331
24324,5,25,1328,335
24327,5,25,1690,298
24329,5,25,1331,302
24330,5,25,1330,71
24334,5,25,1682,101
24335,5,25,1328,332
24338,5,25,1344,68
24350,5,25,1690,101
24351,5,25,1345,101
24356,5,25,1328,300
24371,5,25,1329,332
24374,5,25,1331,101
24375,5,25,1690,100
24376,5,26,1345,330
24386,5,26,1345,94
24413,5,26,1331,377
24415,5,26,1344,76
24417,5,26,1344,92
24439,5,26,1682,97
24454,5,26,1342,329
24455,5,26,1329,93
24456,5,26,1690,94
24462,5,26,1342,330
24463,5,26,1343,305
24465,5,26,1344,72
24466,5,26,1682,93
24472,5,26,1330,95
24476,5,26,1682,75
24482,5,26,1342,304
24484,5,26,1331,330
24506,5,26,1345,72
24507,5,26,1329,75
24518,5,27,1329,197
24526,5,27,1344,406
24544,5,27,1690,408
24552,6,1,19,1695
24562,6,1,948,376
24570,6,1,6,1694
24576,6,1,771,376
24579,6,1,5,1678
24595,6,1,260,1678
24621,6,1,29,1677
24627,6,1,948,376
24630,6,1,1508,1
24631,6,1,988,380
24643,6,1,771,376
24645,6,1,322,215
24653,6,1,296,215
24654,6,1,19,215
24656,6,1,16,1677
24658,6,1,28,1695
24662,6,1,15,1
24667,6,1,619,1
24672,6,1,27,1678
24674,6,1,1508,1677
24680,6,1,988,1
24694,6,2,27,353
24695,6,2,619,355
24696,6,2,1508,343
24697,6,2,619,1693
24713,6,2,27,1679
24723,6,2,1508,261
24726,6,2,948,347
24730,6,2,7,1681
24739,6,2,29,357
24745,6,2,5,1680
24756,6,2,16,347
24763,6,2,322,1691
24770,6,2,311,295
24777,6,2,988,261
24780,6,2,296,356
24781,6,2,311,861
24801,6,2,619,344
24809,6,2,7,1692
24810,6,2,322,357
24812,6,3,17,362
24825,6,3,260,360
24829,6,3,297,358
24832,6,3,18,342
24836,6,3,17,339
24838,6,3,7,339
24858,6,3,311,342
24859,6,3,17,339
24864,6,4,260,382
24865,6,4,1508,507
24893,6,4,20,507
24903,6,5,948,1342
24907,6,6,6,296
24910,6,6,27,619
24916,6,7,948,64
24918,6,7,619,32
24929,6,8,16,365
24940,6,8,322,1698
24948,6,8,15,370
24956,6,8,16,369
24975,6,8,6,369
24978,6,8,27,367
24980,6,8,297,1676
24988,6,8,27,365
25010,6,8,15,1675
25019,6,8,6,1673
25021,6,8,27,363
25024,6,8,311,365
25027,6,8,28,366
25028,6,8,29,1698
25050,6,8,18,391
25055,6,8,988,863
25057,6,8,27,1699
25060,6,8,5,366
25061,6,8,948,1702
25080,6,9,17,1161
25101,6,10,29,12
25104,6,10,15,316
25106,6,10,297,141
25108,6,10,297,316
25111,6,11,322,505
25117,6,11,16,1578
25120,6,11,297,1578
25126,6,11,260,952
25145,6,12,296,38
25146,6,12,16,1720
25170,6,16,988,265
25183,6,16,948,267
25188,6,18,322,172
25192,6,19,771,243
25193,6,19,15,1622
25205,6,21,771,56
25207,6,21,619,1648
25218,6,21,619,954
25243,6,21,29,42
25246,6,21,19,1655
25249,6,21,20,44
25261,6,21,6,58
25272,6,21,1630,1648
25275,6,21,1508,954
25280,6,21,336,55
25287,6,21,29,981
25288,6,21,1630,44
25290,6,22,16,48
25296,6,22,29,231
25301,6,22,1508,228
25305,6,22,988,503
25306,6,22,18,228
25310,6,22,988,250
25311,6,22,17,227
25313,6,22,5,229
